fullpolicy_nb,customerid,year,policyeffective_dt,accounting_month,insureditem_tp,policyratedstate_tp,ratedcounty_tp,zip,hazard_score,integratedcoverage_tp,propertycoveragesubtype_tp,construction_tp,roof_tp,dwellingsquarefeet_ct,dwellingstory_ct,home_age_yr,has_mortgage,ratedinsuredage_ct,meritpoint_ct,creditmodel_cd,agent_channel,directwrittenpremium_am,earnedpremium_am,tax_am,commission_expense_am,admin_expense_am,ppcvrglimit_am,grosslosspaio_am,claimcount_ct,earnedexposure_ct,writenexposure_ct,policyterm_ct,seasonal_in,multiproductdiscount_flag,delequencyflag,discountrate,new_existing_recurring_flag,netloss_paid_am,policy_renewed_flag,customertenure,incomebracket,coverageamount,deductible,customersatisfaction,complaintcount,paymentmethod,paymentdelaydays,marketingchannel,agentexperienceyears,propertyvalue,householdincome,creditscore,tenure_months,recency,frequency,monetary,average_order_value,claim_rate,complaint_rate,renewal_ratio,premium_efficiency,monetary_per_tenure,engagement_score,tenure_band,expected_claims,service_expense_am,discount_rate,projection_years,retention_probability,annual_profit,pnc_clv,clv_formula_value,profit,clv,high_value_flag
500044,CUST000044,2021,2021-11-12,2021-11-30,Condo,FL,B,33601,40.36,N,Premium,Masonry,Metal,1535,1,6,0,62,2,B,Independent,2033.36,1969.36,172.84,244.0,163.5,368809,0.0,0,0.984,1.0,12,0,1,0,0.1205,New,0.0,1,1,High,368809,2000,5,0,Debit Card,6,Social Media,10,380762,157404,704,1,6,12,2033.36,169.44666666666666,0.0,0.0,0.08333333333333333,1.0,2033.36,-0.19419986910463183,new,0.0,101.67,0.1,5,0.8826331216146521,1514.85,4105.20637426897,4105.20637426897,1514.85,4105.20637426897,0
500045,CUST000045,2021,2021-02-07,2021-11-30,Rental,NY,C,10001,41.22,Y,Basic,Mixed,Tile,2022,2,35,0,48,0,A,Independent,2552.22,2614.59,178.66,306.27,186.85,745309,0.0,0,0.992,1.0,12,0,1,0,0.1106,New,0.0,1,1,Upper Middle,745309,2000,5,0,Auto Debit,1,Partner Referral,8,963185,130255,766,1,1,12,2552.22,212.68499999999997,0.0,0.0,0.08333333333333333,1.0,2552.22,1.7315281792791266,new,0.0,127.61,0.1,5,0.7939316740590371,1939.68,4045.9910590314134,4045.9910590314134,1939.68,4045.9910590314134,0
500046,CUST000046,2021,2021-08-09,2022-02-28,Rental,CA,A,94105,57.26,N,Standard,Frame,Tile,1688,2,39,1,52,0,A,Online,2730.95,2547.01,191.17,54.62,194.89,541540,0.0,0,0.955,1.0,12,1,0,0,0.0781,New,0.0,1,1,Low,541540,1500,5,0,Auto Debit,1,Agent Referral,7,654536,47508,758,1,1,12,2730.95,227.57916666666665,0.0,0.0,0.08333333333333333,1.0,2730.95,1.7315281792791266,new,0.0,136.55,0.1,5,0.840637802238469,2348.6099999999997,5628.011329558367,5628.011329558367,2348.6099999999997,5628.011329558367,1
500047,CUST000047,2021,2021-04-10,2021-06-30,Home,NY,C,11201,36.73,Y,Standard,Masonry,Shingle,1364,2,30,0,50,1,C,Independent,2823.37,3138.27,197.64,338.8,199.05,659933,0.0,0,0.556,0.5,6,0,1,0,0.1089,New,0.0,1,1,Middle,659933,1000,4,0,Bank Transfer,4,Email Campaign,4,682800,72405,662,1,4,6,2823.37,470.56166666666667,0.0,0.0,0.16666666666666666,1.0,2823.37,-0.7828120699373606,new,0.0,141.17,0.1,5,0.8847423376193797,2145.7599999999998,5850.749418246922,5850.749418246922,2145.7599999999998,5850.749418246922,1
500048,CUST000048,2021,2021-01-12,2021-05-31,Condo,NY,A,10001,38.9,N,Basic,Frame,Shingle,1138,1,23,0,57,1,D,Broker,2058.39,1918.83,144.09,308.76,164.63,384475,0.0,0,0.929,1.0,12,0,1,1,0.0877,New,0.0,1,1,Low,384475,1000,4,0,Auto Debit,2,Social Media,12,511305,46500,578,1,2,12,2058.39,171.5325,0.0,0.0,0.08333333333333333,1.0,2058.39,1.3463825696023748,new,0.0,102.92,0.1,5,0.7896014419607275,1502.62,3093.9378771102242,3093.9378771102242,1502.62,3093.9378771102242,0
500049,CUST000049,2021,2021-04-24,2021-04-30,Home,FL,A,33101,40.37,Y,Basic,Masonry,Tile,1871,2,12,0,64,0,A,Online,1627.69,1642.67,138.35,32.55,145.25,348227,0.0,0,1.018,1.0,12,0,1,0,0.1014,New,0.0,1,1,Upper Middle,348227,1000,5,1,Auto Debit,2,Online Search,2,451245,98757,730,1,2,12,1627.69,135.64083333333335,0.0,0.08333333333333333,0.08333333333333333,1.0,1627.69,-0.047749891766386554,new,0.0,81.38,0.1,5,0.8672414397489042,1375.4100000000003,3563.6763257643433,3563.6763257643433,1375.4100000000003,3563.6763257643433,0
500050,CUST000050,2021,2021-01-20,2021-08-31,Home,WA,C,98101,21.31,N,Premium,Masonry,Tile,2048,1,19,0,45,0,C,Broker,1929.78,2027.54,135.08,289.47,158.84,585546,0.0,0,1.048,1.0,12,0,1,0,0.1025,New,0.0,1,1,Upper Middle,585546,1000,4,0,Auto Debit,1,Online Search,8,622492,102022,651,1,1,12,1929.78,160.815,0.0,0.0,0.08333333333333333,1.0,1929.78,1.7315281792791266,new,0.0,96.49,0.1,5,0.8444633217687048,1408.74,3414.0515411920546,3414.0515411920546,1408.74,3414.0515411920546,0
500051,CUST000051,2021,2021-04-13,2021-12-31,Home,NY,C,10001,29.05,Y,Basic,Frame,Shingle,2277,2,0,1,35,1,C,Direct,4310.79,4059.4,301.75,129.32,265.99,1122869,0.0,0,0.912,1.0,12,0,0,0,0.0966,New,0.0,1,1,Upper Middle,1122869,2500,4,0,Debit Card,1,Partner Referral,4,1411660,126308,679,1,1,12,4310.79,359.2325,0.0,0.0,0.08333333333333333,1.0,4310.79,1.7315281792791266,new,0.0,215.54,0.1,5,0.7813252223112019,3664.18,7359.5536718128105,7359.5536718128105,3664.18,7359.5536718128105,1
500052,CUST000052,2021,2021-09-26,2022-04-30,Home,TX,A,78701,50.11,N,Basic,Masonry,Shingle,2234,1,27,1,36,0,D,Independent,1301.08,1255.31,91.08,156.13,130.55,224331,24267.3,1,0.474,0.5,6,1,1,1,0.0914,New,23807.3,0,1,Middle,224331,500,2,0,Auto Debit,4,Agent Referral,10,333306,61692,594,1,4,6,1301.08,216.84666666666666,0.16666666666666666,0.0,0.0,1.0,1301.08,-4.310615327747275,new,23807.3,65.05,0.1,5,0.427116695413649,-22818.480000000003,-14356.32759109375,-14356.32759109375,-22818.480000000003,-14356.32759109375,0
500053,CUST000053,2021,2021-01-26,2021-05-31,Home,FL,B,32801,51.54,Y,Standard,Mixed,Metal,1631,1,40,0,47,0,A,Online,2052.89,1948.29,174.5,41.06,164.38,421255,0.0,0,0.953,1.0,12,0,1,0,0.1596,New,0.0,1,1,High,421255,2500,4,0,Auto Debit,1,Social Media,6,432854,214873,756,1,1,12,2052.89,171.07416666666666,0.0,0.0,0.08333333333333333,1.0,2052.89,1.7315281792791266,new,0.0,102.64,0.1,5,0.8123177220544915,1734.6899999999998,3822.4553484710314,3822.4553484710314,1734.6899999999998,3822.4553484710314,0
500054,CUST000054,2021,2021-04-04,2021-11-30,Condo,TX,D,73301,29.71,Y,Standard,Masonry,Tile,1399,1,19,0,30,0,C,Direct,830.9,877.26,58.16,24.93,109.39,209951,11459.38,1,1.026,1.0,12,0,1,0,0.1508,New,9619.38,1,1,Middle,209951,2000,4,0,Credit Card,0,Social Media,4,214788,77915,671,1,0,12,830.9,69.24166666666666,0.08333333333333333,0.0,0.08333333333333333,1.0,830.9,2.1166737889558784,new,9619.38,41.54,0.1,5,0.35,-8913.11,-4145.886550562786,-4145.886550562786,-8913.11,-4145.886550562786,0
500055,CUST000055,2021,2021-11-18,2022-03-31,Home,TX,D,78701,34.56,Y,Standard,Frame,Shingle,1187,2,30,1,43,0,C,Independent,831.73,827.78,58.22,99.81,109.43,180084,0.0,0,0.976,1.0,12,0,0,0,0.0404,New,0.0,1,1,Low,180084,1000,4,0,Auto Debit,0,Social Media,12,180918,30966,629,1,0,12,831.73,69.31083333333333,0.0,0.0,0.08333333333333333,1.0,831.73,2.1166737889558784,new,0.0,41.59,0.1,5,0.7944547165056036,632.11,1320.5877777648218,1320.5877777648218,632.11,1320.5877777648218,0
500056,CUST000056,2021,2021-10-01,2021-10-31,Home,NY,A,12207,39.27,N,Basic,Masonry,Tile,2985,3,34,0,39,0,B,Direct,3712.44,3673.7,259.87,111.37,239.06,1062526,0.0,0,0.982,1.0,12,0,0,0,0.0719,New,0.0,1,1,Upper Middle,1062526,1000,5,0,Debit Card,3,Aggregator,3,1561216,115549,697,1,3,12,3712.44,309.37,0.0,0.0,0.08333333333333333,1.0,3712.44,0.9612369599256232,new,0.0,185.62,0.1,5,0.8540499017849039,3155.5800000000004,7866.107086813828,7866.107086813828,3155.5800000000004,7866.107086813828,1
500057,CUST000057,2021,2021-08-10,2022-06-30,Condo,CA,A,94105,51.21,N,Standard,Frame,Metal,1599,1,19,1,52,0,C,Broker,2874.08,2901.55,201.19,431.11,201.33,534738,0.0,0,0.489,0.5,6,1,0,0,0.0653,New,0.0,1,1,Middle,534738,1000,4,0,Debit Card,1,Social Media,10,633536,70946,624,1,1,6,2874.08,479.0133333333333,0.0,0.0,0.16666666666666666,1.0,2874.08,0.3726247590928944,new,0.0,143.7,0.1,5,0.8873256377073082,2098.08,5763.868547122902,5763.868547122902,2098.08,5763.868547122902,1
500058,CUST000058,2021,2021-10-01,2021-12-31,Home,CA,A,95814,44.23,Y,Premium,Masonry,Tile,2343,2,18,0,31,0,A,Online,3391.4,3307.53,237.4,67.83,224.61,964336,0.0,0,0.976,1.0,12,0,1,0,0.1355,New,0.0,1,1,High,964336,2000,5,0,Auto Debit,0,Social Media,9,884176,160722,798,1,0,12,3391.4,282.6166666666667,0.0,0.0,0.08333333333333333,1.0,3391.4,2.1166737889558784,new,0.0,169.57,0.1,5,0.9004347960418367,2916.6,8323.026395444736,8323.026395444736,2916.6,8323.026395444736,1
500059,CUST000059,2021,2021-11-05,2022-03-31,Home,WA,B,98004,27.36,N,Basic,Frame,Tile,2321,1,25,1,60,0,D,Online,2094.68,1977.79,146.63,41.89,166.26,514008,0.0,0,0.955,1.0,12,0,1,0,0.1172,New,0.0,1,1,Upper Middle,514008,1000,4,1,Credit Card,6,Aggregator,4,766107,96596,610,1,6,12,2094.68,174.55666666666664,0.0,0.08333333333333333,0.08333333333333333,1.0,2094.68,-1.5883323304733934,new,0.0,104.73,0.1,5,0.8423489033449536,1801.4299999999996,4338.620998873867,4338.620998873867,1801.4299999999996,4338.620998873867,0
500060,CUST000060,2021,2021-08-20,2022-03-31,Home,WA,C,98101,26.03,Y,Premium,Masonry,Shingle,1247,1,34,1,69,0,D,Online,2060.72,2042.2,144.25,41.21,164.73,488346,0.0,0,0.99,1.0,12,1,1,0,0.153,New,0.0,1,1,Low,488346,2000,5,1,Debit Card,4,Agent Referral,10,433549,45155,619,1,4,12,2060.72,171.72666666666666,0.0,0.08333333333333333,0.08333333333333333,1.0,2060.72,-0.81804111111989,new,0.0,103.04,0.1,5,0.8893348242435106,1772.2199999999998,4897.164449624554,4897.164449624554,1772.2199999999998,4897.164449624554,0
500061,CUST000061,2021,2021-11-15,2021-11-30,Rental,FL,A,33101,61.26,N,Premium,Frame,Tile,2022,1,33,1,42,0,B,Independent,2990.22,2873.3,254.17,358.83,206.56,398254,21260.19,1,0.969,1.0,12,0,0,0,0.0536,New,20340.19,1,1,High,398254,1000,4,0,Auto Debit,0,Partner Referral,7,418259,171943,709,1,0,12,2990.22,249.18499999999997,0.08333333333333333,0.0,0.08333333333333333,1.0,2990.22,2.1166737889558784,new,20340.19,149.51,0.1,5,0.5851209791721907,-18112.479999999996,-19706.897224301625,-19706.897224301625,-18112.479999999996,-19706.897224301625,0
500062,CUST000062,2021,2021-04-14,2022-01-31,Home,FL,A,33301,45.44,Y,Standard,Masonry,Metal,1970,2,17,1,26,1,C,Online,3116.77,3127.17,264.93,62.34,212.25,468772,0.0,0,0.499,0.5,6,0,0,0,0.1182,New,0.0,0,1,Upper Middle,468772,2500,3,0,Bank Transfer,0,Aggregator,5,485962,96676,644,1,0,6,3116.77,519.4616666666667,0.0,0.0,0.0,1.0,3116.77,-2.7700328890402672,new,0.0,155.84,0.1,5,0.46400453789054674,2633.66,1895.7837064658465,1895.7837064658465,2633.66,1895.7837064658465,0
500063,CUST000063,2021,2021-07-13,2022-02-28,Condo,NY,D,11201,23.41,N,Premium,Mixed,Tile,1498,2,22,1,33,0,B,Direct,2025.17,1903.17,141.76,60.76,163.13,631107,0.0,0,0.465,0.5,6,1,0,0,0.0858,New,0.0,1,1,Middle,631107,1000,4,0,Debit Card,2,Agent Referral,7,682566,79818,706,1,2,6,2025.17,337.52833333333336,0.0,0.0,0.16666666666666666,1.0,2025.17,-0.012520850583857324,new,0.0,101.26,0.1,5,0.8013056761329843,1721.39,3670.684187620626,3670.684187620626,1721.39,3670.684187620626,0
500064,CUST000064,2021,2021-02-16,2021-11-30,Home,FL,B,32801,38.91,Y,Basic,Masonry,Tile,2866,1,22,1,23,0,C,Broker,3795.2,3704.41,322.59,569.28,242.78,598377,57517.95,1,1.009,1.0,12,0,0,0,0.0534,New,57057.95,1,1,Upper Middle,598377,500,4,0,Bank Transfer,0,Agent Referral,5,755956,100456,637,1,0,12,3795.2,316.26666666666665,0.08333333333333333,0.0,0.08333333333333333,1.0,3795.2,2.1166737889558784,new,57057.95,189.76,0.1,5,0.6796065106524111,-54344.38,-79944.66686068855,-79944.66686068855,-54344.38,-79944.66686068855,0
500065,CUST000065,2021,2021-12-09,2022-06-30,Rental,CA,D,94105,61.51,Y,Basic,Frame,Shingle,1971,2,57,1,55,0,C,Direct,4923.6,4887.01,344.65,147.71,293.56,668701,19984.18,1,0.969,1.0,12,0,0,1,0.0621,New,18604.18,1,1,Middle,668701,1500,4,1,Auto Debit,3,Online Search,4,868205,74000,657,1,3,12,4923.6,410.3,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,4923.6,-0.43289550144313826,new,18604.18,246.18,0.1,5,0.7166810755491453,-14419.119999999999,-23794.06259508379,-23794.06259508379,-14419.119999999999,-23794.06259508379,0
500066,CUST000066,2021,2021-10-22,2021-11-30,Home,FL,D,32801,34.69,N,Basic,Masonry,Shingle,2052,1,16,1,42,0,D,Online,2363.75,2473.88,200.92,47.28,178.37,324102,0.0,0,1.05,1.0,12,0,0,0,0.1131,New,0.0,1,1,Low,324102,2000,4,0,Auto Debit,1,Online Search,4,484106,28342,556,1,1,12,2363.75,196.97916666666666,0.0,0.0,0.08333333333333333,1.0,2363.75,1.7315281792791266,new,0.0,118.19,0.1,5,0.8521889867066059,1997.3599999999997,4951.805703277588,4951.805703277588,1997.3599999999997,4951.805703277588,0
500067,CUST000067,2021,2021-01-01,2021-07-31,Home,TX,D,79901,25.76,Y,Basic,Masonry,Tile,1581,2,21,0,73,1,D,Broker,872.52,878.22,61.08,130.88,111.26,177793,0.0,0,0.999,1.0,12,0,0,1,0.09,New,0.0,1,1,Low,177793,2000,4,0,Debit Card,3,Online Search,8,220708,44385,527,1,3,12,872.52,72.71,0.0,0.0,0.08333333333333333,1.0,872.52,0.9612369599256232,new,0.0,43.63,0.1,5,0.7868485826321256,636.93,1300.6762351669106,1300.6762351669106,636.93,1300.6762351669106,0
500068,CUST000068,2021,2021-06-11,2022-01-31,Condo,TX,D,73301,35.9,Y,Standard,Mixed,Shingle,1499,1,36,1,61,0,B,Online,847.99,792.14,59.36,16.96,110.16,210750,15930.84,1,0.94,1.0,12,1,1,0,0.1169,New,15010.84,0,1,Upper Middle,210750,1000,3,0,Credit Card,0,Aggregator,5,224882,103021,704,1,0,12,847.99,70.66583333333334,0.08333333333333333,0.0,0.0,1.0,847.99,0.3527721600509216,new,15010.84,42.4,0.1,5,0.4102816612563563,-14281.57,-8434.123565092379,-8434.123565092379,-14281.57,-8434.123565092379,0
500069,CUST000069,2021,2021-05-06,2021-05-31,Home,TX,D,78701,43.54,Y,Premium,Mixed,Shingle,1993,3,18,1,25,0,B,Independent,1342.11,1295.07,93.95,161.05,132.39,305193,0.0,0,0.966,1.0,12,0,0,0,0.0551,New,0.0,1,1,Upper Middle,305193,500,5,0,Bank Transfer,0,Social Media,10,278806,105241,682,1,0,12,1342.11,111.84249999999999,0.0,0.0,0.08333333333333333,1.0,1342.11,2.1166737889558784,new,0.0,67.11,0.1,5,0.8909203087002082,1019.9999999999999,2831.5652633096415,2831.5652633096415,1019.9999999999999,2831.5652633096415,0
500070,CUST000070,2021,2021-09-26,2021-12-31,Home,NY,B,14604,22.29,N,Basic,Masonry,Metal,2504,2,24,1,38,0,B,Broker,2171.07,2097.49,151.98,325.66,169.7,787118,95720.33,1,0.947,1.0,12,1,1,0,0.1331,New,91120.33,0,1,Low,787118,5000,3,0,Auto Debit,1,Agent Referral,5,1137052,28711,698,1,1,12,2171.07,180.9225,0.08333333333333333,0.0,0.0,1.0,2171.07,-0.03237344962583011,new,91120.33,108.55,0.1,5,0.35,-89535.45,-41646.946795628784,-41646.946795628784,-89535.45,-41646.946795628784,0
500071,CUST000071,2021,2021-08-16,2022-04-30,Home,CA,D,94105,47.72,Y,Standard,Frame,Shingle,1973,1,17,1,42,0,B,Independent,4474.47,4321.38,313.21,536.94,273.35,873763,0.0,0,0.943,1.0,12,1,0,0,0.0732,New,0.0,1,1,Low,873763,2000,5,0,Credit Card,1,Agent Referral,11,900886,47705,687,1,1,12,4474.47,372.8725,0.0,0.0,0.08333333333333333,1.0,4474.47,1.7315281792791266,new,0.0,223.72,0.1,5,0.8290438869788405,3400.6000000000004,7874.589055751594,7874.589055751594,3400.6000000000004,7874.589055751594,1
500072,CUST000072,2021,2021-03-14,2021-08-31,Home,WA,C,98004,30.99,Y,Basic,Mixed,Shingle,1433,1,16,1,47,0,B,Independent,1233.94,1217.82,86.38,148.07,127.53,389527,0.0,0,0.998,1.0,12,0,1,0,0.104,New,0.0,0,1,Low,389527,1500,4,0,Credit Card,1,Partner Referral,8,499272,48787,690,1,1,12,1233.94,102.82833333333333,0.0,0.0,0.0,1.0,1233.94,-0.03237344962583011,new,0.0,61.7,0.1,5,0.7188287087738168,937.79,1557.770128150966,1557.770128150966,937.79,1557.770128150966,0
500073,CUST000073,2021,2021-02-20,2021-03-31,Home,CA,C,94105,57.08,N,Basic,Frame,Shingle,2398,2,40,1,45,0,D,Independent,4540.55,4015.49,317.84,544.87,276.32,623592,0.0,0,0.898,1.0,12,0,0,1,0.0714,New,0.0,1,1,Middle,623592,2000,4,0,Credit Card,9,Social Media,9,924907,66642,569,1,9,12,4540.55,378.37916666666666,0.0,0.0,0.08333333333333333,1.0,4540.55,-1.349636698134887,new,0.0,227.03,0.1,5,0.7882052177625547,3450.81,7075.638644977378,7075.638644977378,3450.81,7075.638644977378,1
500074,CUST000074,2021,2021-09-15,2022-06-30,Rental,FL,D,33601,54.02,Y,Standard,Masonry,Shingle,1640,1,33,1,44,0,B,Online,2268.38,2375.51,192.81,45.37,174.08,347115,41297.16,2,1.04,1.0,12,1,1,0,0.1041,New,39457.16,0,1,Upper Middle,347115,1000,3,0,Bank Transfer,3,Email Campaign,9,352877,127658,699,1,3,12,2268.38,189.03166666666667,0.16666666666666666,0.0,0.0,1.0,2268.38,-0.8026646689793335,new,39457.16,113.42,0.1,5,0.5250563674315553,-37540.380000000005,-33433.57488944737,-33433.57488944737,-37540.380000000005,-33433.57488944737,0
500075,CUST000075,2021,2021-01-12,2021-10-31,Rental,FL,C,33601,69.09,N,Standard,Frame,Metal,1821,2,40,1,42,0,B,Online,2576.49,2397.27,219.0,51.53,187.94,372418,0.0,0,0.911,1.0,12,0,1,1,0.1191,New,0.0,1,1,Middle,372418,500,3,0,Bank Transfer,11,Agent Referral,6,428716,78368,701,1,11,12,2576.49,214.70749999999998,0.0,0.0,0.08333333333333333,1.0,2576.49,-2.1199279174883903,new,0.0,128.82,0.1,5,0.6977670881402606,2177.1399999999994,3388.869001981417,3388.869001981417,2177.1399999999994,3388.869001981417,0
500076,CUST000076,2021,2021-06-06,2021-10-31,Home,NY,D,12207,16.99,Y,Basic,Mixed,Metal,2344,2,36,1,55,1,B,Online,2871.47,2747.82,201.0,57.43,201.22,897640,0.0,0,0.936,1.0,12,1,0,0,0.0649,New,0.0,1,1,Low,897640,500,5,0,Auto Debit,1,Aggregator,2,1071195,49795,710,1,1,12,2871.47,239.28916666666666,0.0,0.0,0.08333333333333333,1.0,2871.47,1.7315281792791266,new,0.0,143.57,0.1,5,0.799844921864914,2469.47,5242.965496240006,5242.965496240006,2469.47,5242.965496240006,1
500077,CUST000077,2021,2021-02-26,2021-11-30,Home,CA,C,90001,52.75,N,Basic,Frame,Metal,2299,2,54,1,53,1,B,Online,3404.55,3236.65,238.32,68.09,225.2,639767,0.0,0,0.941,1.0,12,0,0,0,0.0782,New,0.0,1,1,Upper Middle,639767,1000,4,0,Auto Debit,1,Online Search,5,946566,93720,707,1,1,12,3404.55,283.71250000000003,0.0,0.0,0.08333333333333333,1.0,3404.55,1.7315281792791266,new,0.0,170.23,0.1,5,0.8169838445555855,2927.91,6541.875059402221,6541.875059402221,2927.91,6541.875059402221,1
500078,CUST000078,2021,2021-02-09,2021-10-31,Home,FL,B,32801,60.31,Y,Standard,Frame,Shingle,2363,1,23,0,54,0,C,Online,3646.04,3282.79,309.91,72.92,236.07,462297,0.0,0,0.904,1.0,12,0,1,0,0.1237,New,0.0,0,1,Middle,462297,1000,4,0,Credit Card,2,Partner Referral,4,503707,76496,666,1,2,12,3646.04,303.83666666666664,0.0,0.0,0.0,1.0,3646.04,-0.4175190593025818,new,0.0,182.3,0.1,5,0.788893261961004,3080.91,6330.230449954892,6330.230449954892,3080.91,6330.230449954892,1
500079,CUST000079,2021,2021-11-01,2021-11-30,Rental,TX,B,73301,36.27,Y,Standard,Masonry,Shingle,2715,2,35,0,60,0,B,Broker,1659.8,1568.43,116.19,248.97,146.69,375944,20672.62,1,0.915,1.0,12,0,0,0,0.0641,New,19752.62,1,1,Middle,375944,1000,4,2,Auto Debit,1,Partner Referral,3,392781,54864,696,1,1,12,1659.8,138.31666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,1.0,1659.8,-1.056736743458396,new,19752.62,82.99,0.1,5,0.6323302213923969,-18540.97,-23495.4078483123,-23495.4078483123,-18540.97,-23495.4078483123,0
500080,CUST000080,2021,2021-11-08,2022-05-31,Condo,FL,B,33601,36.48,Y,Basic,Masonry,Metal,1088,1,16,1,26,0,C,Broker,1286.87,1266.82,109.38,193.03,129.91,205364,0.0,0,0.981,1.0,12,0,0,0,0.0523,New,0.0,1,1,Low,205364,1000,4,0,Credit Card,1,Online Search,6,251509,40945,634,1,1,12,1286.87,107.23916666666666,0.0,0.0,0.08333333333333333,1.0,1286.87,1.7315281792791266,new,0.0,64.34,0.1,5,0.7858869634812862,920.1199999999998,1873.5656638602918,1873.5656638602918,920.1199999999998,1873.5656638602918,0
500081,CUST000081,2021,2021-08-18,2022-05-31,Rental,TX,D,73301,35.62,Y,Basic,Mixed,Shingle,1787,2,21,1,45,0,C,Independent,1056.48,1050.18,73.95,126.78,119.54,207218,0.0,0,1.006,1.0,12,1,0,1,0.0532,New,0.0,1,1,Low,207218,1000,4,0,Bank Transfer,8,Online Search,7,264427,43737,669,1,8,12,1056.48,88.04,0.0,0.0,0.08333333333333333,1.0,1056.48,-0.9644910884581352,new,0.0,52.82,0.1,5,0.6735314878334159,802.93,1158.9480583776333,1158.9480583776333,802.93,1158.9480583776333,0
500082,CUST000082,2021,2021-07-19,2022-03-31,Condo,FL,B,33601,46.41,N,Standard,Masonry,Metal,1537,1,29,0,43,0,C,Independent,2031.36,1871.21,172.67,243.76,163.41,292084,32123.94,1,0.936,1.0,12,1,0,0,0.0656,New,31203.94,1,1,Upper Middle,292084,1000,4,0,Debit Card,3,Agent Referral,2,353183,127469,653,1,3,12,2031.36,169.28,0.08333333333333333,0.0,0.08333333333333333,1.0,2031.36,0.9612369599256232,new,31203.94,101.57,0.1,5,0.7833562683734193,-29690.579999999994,-59998.93386963681,-59998.93386963681,-29690.579999999994,-59998.93386963681,0
500083,CUST000083,2021,2021-01-03,2021-04-30,Home,CA,A,92101,61.67,N,Standard,Frame,Tile,2000,3,26,1,34,0,B,Independent,3660.58,3616.22,256.24,439.27,236.73,673785,0.0,0,1.003,1.0,12,0,0,0,0.0529,New,0.0,1,1,Middle,673785,500,4,0,Bank Transfer,4,Agent Referral,9,853081,52829,712,1,4,12,3660.58,305.04833333333335,0.0,0.0,0.08333333333333333,1.0,3660.58,0.5760913502488715,new,0.0,183.03,0.1,5,0.8013094633067448,2782.04,5932.476489366788,5932.476489366788,2782.04,5932.476489366788,1
500084,CUST000084,2021,2021-04-22,2021-06-30,Rental,WA,B,99201,30.51,N,Standard,Masonry,Shingle,2074,1,51,0,61,1,C,Online,1627.99,1564.12,113.96,32.56,145.26,388959,0.0,0,0.949,1.0,12,0,0,0,0.0654,New,0.0,1,1,Middle,388959,1000,4,0,Auto Debit,1,Aggregator,4,475102,84214,634,1,1,12,1627.99,135.66583333333332,0.0,0.0,0.08333333333333333,1.0,1627.99,1.7315281792791266,new,0.0,81.4,0.1,5,0.7784469408339605,1400.07,2787.8257894522826,2787.8257894522826,1400.07,2787.8257894522826,0
500085,CUST000085,2021,2021-06-23,2021-10-31,Home,CA,A,95814,59.51,N,Basic,Frame,Tile,1305,2,31,1,43,1,C,Direct,2356.03,2271.99,164.92,70.68,178.02,444491,0.0,0,0.951,1.0,12,1,1,0,0.125,New,0.0,1,1,Upper Middle,444491,1000,5,0,Auto Debit,0,Online Search,10,607050,101964,656,1,0,12,2356.03,196.33583333333334,0.0,0.0,0.08333333333333333,1.0,2356.03,2.1166737889558784,new,0.0,117.8,0.1,5,0.8418364031634638,2002.6300000000003,4815.918700906922,4815.918700906922,2002.6300000000003,4815.918700906922,0
500086,CUST000086,2021,2021-08-18,2021-10-31,Home,FL,A,33101,60.76,N,Standard,Mixed,Metal,2291,1,24,1,31,1,D,Online,3702.48,3430.28,314.71,74.05,238.61,431682,0.0,0,0.936,1.0,12,1,0,1,0.0748,New,0.0,0,1,Upper Middle,431682,1500,3,0,Auto Debit,5,Email Campaign,1,494460,96237,581,1,5,12,3702.48,308.54,0.0,0.0,0.0,1.0,3702.48,-1.572955888332837,new,0.0,185.12,0.1,5,0.35,3128.6,1455.2519448420062,1455.2519448420062,3128.6,1455.2519448420062,0
500087,CUST000087,2021,2021-05-06,2021-07-31,Rental,CA,C,92101,37.93,N,Standard,Mixed,Metal,1497,2,35,1,45,1,D,Broker,3480.08,3386.22,243.61,522.01,228.6,529162,0.0,0,0.954,1.0,12,0,1,0,0.0882,New,0.0,1,1,Middle,529162,500,4,1,Auto Debit,2,Partner Referral,7,625796,71863,568,1,2,12,3480.08,290.00666666666666,0.0,0.08333333333333333,0.08333333333333333,1.0,3480.08,-0.047749891766386554,new,0.0,174.0,0.1,5,0.8313633812227317,2540.46,5923.308114726021,5923.308114726021,2540.46,5923.308114726021,1
500088,CUST000088,2021,2021-12-14,2022-07-31,Home,FL,D,33301,42.82,Y,Standard,Masonry,Metal,1515,1,38,0,45,1,A,Independent,1962.76,1909.23,166.83,235.53,160.32,367440,0.0,0,0.967,1.0,12,0,0,0,0.0849,New,0.0,0,1,Upper Middle,367440,2000,4,0,Auto Debit,0,Partner Referral,9,376207,146924,769,1,0,12,1962.76,163.56333333333333,0.0,0.0,0.0,1.0,1962.76,0.3527721600509216,new,0.0,98.14,0.1,5,0.5957327838262395,1462.26,1647.0053207286983,1647.0053207286983,1462.26,1647.0053207286983,0
